#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2019-11-16-20-13-20
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	set[enum]	string	string	set[string]	vector[string]	vector[string]	vector[string]	vector[string]
1566633655.480589	C40mSozfNGGQLqF6c	192.168.134.130	56214	138.253.13.50	80	1	GET	liv.ac.uk	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	301	MOVED PERMANENTLY	-	-	-	(empty)	-	-	-	-	-	-	-
1566633677.641219	CEDdg52Ut1XCpl0Oed	192.168.134.130	56242	3.221.179.94	80	1	GET	vice.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	178	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FO6zXu2oIjsICULR8	text/html
1566633677.700262	CH0Vlz3GFFxepdio1k	192.168.134.131	47013	149.219.205.51	80	1	GET	wdr.de	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	244	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FeuAGm1az9nhiWApi6	text/html
1566633677.507347	CXnI21TG5POqWBTw3	192.168.134.129	38451	169.147.4.30	80	1	GET	www.kumc.edu	/images/a/outreach-nav-photo.jpg	http://www.kumc.edu/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	44674	200	OK	-	-	-	(empty)	-	-	-	-	-	FvhgpQ1xUDThTcS121	image/jpeg
1566633677.712152	CkvYVTJ1lwMsSFbze	192.168.134.129	38454	169.147.4.30	80	1	GET	www.kumc.edu	/images/	http://www.kumc.edu/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	20295	404	Not Found	-	-	-	(empty)	-	-	-	-	-	Fx3aS2FI0IU2N9pl1	text/html
1566633677.552971	Covt2g3xmBdOTEwCJ7	192.168.134.129	38453	169.147.4.30	80	1	GET	www.kumc.edu	/images/a/home-campus-life.jpg	http://www.kumc.edu/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	80917	200	OK	-	-	-	(empty)	-	-	-	-	-	Ff2vs63aDARpTeDMV1	image/jpeg
1566633677.548932	CJ3qfd1PpQuQkmAULi	192.168.134.129	38452	169.147.4.30	80	1	GET	www.kumc.edu	/images/a/jmcgee-home-highlight.jpg	http://www.kumc.edu/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	89557	200	OK	-	-	-	(empty)	-	-	-	-	-	FEXM2h4ncIcvSfbs4k	image/jpeg
1566633677.579366	CXUaIW3K3bswk4oUak	192.168.134.129	38448	169.147.4.30	80	2	GET	www.kumc.edu	/images/a/home-hero-whitecoat2019.jpg	http://www.kumc.edu/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	351415	200	OK	-	-	-	(empty)	-	-	-	-	-	F2hSqg3fgZHvgRBoHf	image/jpeg
1566633677.198983	CNDYzB1P1QpyRsMJNh	192.168.134.129	38439	169.147.4.30	80	3	GET	www.kumc.edu	/images/a/research-woman-goggles.png	http://www.kumc.edu/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	188775	200	OK	-	-	-	(empty)	-	-	-	-	-	F9ryl93FikIuDlfHV5	image/png
1566633680.987097	Cps3BN1axPQKf6wdwl	192.168.134.132	44189	34.226.84.187	80	1	GET	elsevierhealth.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1566633681.165423	CmokWR3xaZcOrOJav6	192.168.134.132	44190	104.17.132.51	80	1	GET	www.us.elsevierhealth.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1566633684.096663	CfluYf5o8Lv1xEnq3	192.168.134.130	56306	144.202.46.214	80	1	POST	144.202.46.214	/504vsa/server/vssvc.php	-	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	95	237	200	OK	-	-	-	(empty)	-	-	-	Fw1Xuu3fZhe9rzZnU5	text/plain	FLtKhf3AEyow1BmBkk	text/html
1566633684.237606	CzegGJ3F3VEVdLjoEk	192.168.134.135	53991	37.48.72.4	80	1	GET	zzz.com.ua	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	162	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FpWNRt3xwk6NDjWrPf	text/html
1566633686.225491	CUIr0810R28cuWvnK1	192.168.134.133	17569	104.25.104.32	80	1	GET	corestandards.org	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1566633686.334987	CpHTCdGcph9lJQKMc	192.168.134.133	17570	104.25.105.32	80	1	GET	www.corestandards.org	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	15040	200	OK	-	-	-	(empty)	-	-	-	-	-	FIrNVr88WtTGMqo26	text/html
1566633686.489496	CpHTCdGcph9lJQKMc	192.168.134.133	17570	104.25.105.32	80	2	GET	www.corestandards.org	/wp-content/themes/corestandards/style.css?ver=4.9.12	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	34705	200	OK	-	-	-	(empty)	-	-	-	-	-	FwRvnH3b8Y6QxxO0wl	text/plain
1566633686.506634	CPXVH14paeMJmxUHK5	192.168.134.133	17573	104.25.105.32	80	1	GET	www.corestandards.org	/wp-content/themes/corestandards/libraries/bootstrap/bootstrap.min.js?ver=4.9.12	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	4149	200	OK	-	-	-	(empty)	-	-	-	-	-	FS8TBE45aBuJU1vFa5	text/plain
1566633686.506117	CnGg0O2XAs89vygBaf	192.168.134.133	17572	104.25.105.32	80	1	GET	www.corestandards.org	/wp-includes/js/jquery/jquery.js?ver=1.12.4	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	96874	200	OK	-	-	-	(empty)	-	-	-	-	-	FAFkbm24ldI9F6zWx4	text/plain
1566633686.512296	CKHGOJnfT3py9oFNg	192.168.134.133	17574	104.25.105.32	80	1	GET	www.corestandards.org	/wp-content/themes/corestandards/js/core.js?q=1&ver=4.9.12	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1582	200	OK	-	-	-	(empty)	-	-	-	-	-	FDUgJZ3rt9fJpgAFpe	text/plain
1566633686.511772	CIbXrX10O9R4sI1HMk	192.168.134.133	17571	104.25.105.32	80	1	GET	www.corestandards.org	/wp-content/themes/corestandards/js/core.analytics.js?ver=4.9.12	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1569	200	OK	-	-	-	(empty)	-	-	-	-	-	FmtALt1hAcR41Jtjk5	text/plain
1566633686.735152	CnGg0O2XAs89vygBaf	192.168.134.133	17572	104.25.105.32	80	2	GET	www.corestandards.org	/wp-content/themes/corestandards/fonts/lato/light.css	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	335	200	OK	-	-	-	(empty)	-	-	-	-	-	FXq8He7rfvKgKxgb	text/plain
1566633686.737830	CKHGOJnfT3py9oFNg	192.168.134.133	17574	104.25.105.32	80	2	GET	www.corestandards.org	/wp-content/themes/corestandards/fonts/lato/bold.css	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	328	200	OK	-	-	-	(empty)	-	-	-	-	-	FulOXze8pR6sHI5Uc	text/plain
1566633686.738779	CPXVH14paeMJmxUHK5	192.168.134.133	17573	104.25.105.32	80	2	GET	www.corestandards.org	/wp-content/themes/corestandards/fonts/nilland/regular.css	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	370	200	OK	-	-	-	(empty)	-	-	-	-	-	Fptqr41RZqjAwWHBU5	text/plain
1566633686.736327	CpHTCdGcph9lJQKMc	192.168.134.133	17570	104.25.105.32	80	3	GET	www.corestandards.org	/wp-content/themes/corestandards/fonts/lato/regular.css	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	349	200	OK	-	-	-	(empty)	-	-	-	-	-	FUAMsL3vCLeSlWshqi	text/plain
1566633686.733704	CIbXrX10O9R4sI1HMk	192.168.134.133	17571	104.25.105.32	80	2	GET	www.corestandards.org	/wp-includes/js/wp-emoji-release.min.js?ver=4.9.12	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	12026	200	OK	-	-	-	(empty)	-	-	-	-	-	FvKlid2RLqUrXuqfBb	text/plain
1566633686.756278	CKHGOJnfT3py9oFNg	192.168.134.133	17574	104.25.105.32	80	3	GET	www.corestandards.org	/wp-content/themes/corestandards/fonts/nilland/black.css	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	356	200	OK	-	-	-	(empty)	-	-	-	-	-	FeYyQE3Llhj3J9gZ3g	text/plain
1566633686.757658	CaoLLF4Xw9d8KZx3N1	192.168.134.133	17575	104.25.105.32	80	1	GET	www.corestandards.org	/wp-content/themes/corestandards/fonts/rokkitt/regular.css	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	370	200	OK	-	-	-	(empty)	-	-	-	-	-	FZcbYiU8tOdaDEFW7	text/plain
1566633686.765486	CPXVH14paeMJmxUHK5	192.168.134.133	17573	104.25.105.32	80	3	GET	www.corestandards.org	/wp-content/themes/corestandards/fonts/lato/black.css	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	335	200	OK	-	-	-	(empty)	-	-	-	-	-	FU2CeWPv92GXKWUa	text/plain
1566633686.759625	CnGg0O2XAs89vygBaf	192.168.134.133	17572	104.25.105.32	80	3	GET	www.corestandards.org	/wp-content/themes/corestandards/fonts/sunrise/regular.css	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	386	200	OK	-	-	-	(empty)	-	-	-	-	-	FydZLe7qN2wl2Xuag	text/plain
1566633686.767700	CpHTCdGcph9lJQKMc	192.168.134.133	17570	104.25.105.32	80	4	GET	www.corestandards.org	/wp-includes/js/wp-embed.min.js?ver=4.9.12	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1403	200	OK	-	-	-	(empty)	-	-	-	-	-	F5vLyJ1wo9LhFO7yL4	text/plain
1566633686.970370	CnGg0O2XAs89vygBaf	192.168.134.133	17572	104.25.105.32	80	4	GET	www.corestandards.org	/wp-content/themes/corestandards/images/search-icon.png	http://www.corestandards.org/wp-content/themes/corestandards/style.css?ver=4.9.12	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	3123	200	OK	-	-	-	(empty)	-	-	-	-	-	F2dXvq2zIjPPR693Q6	image/png
1566633686.973444	CKHGOJnfT3py9oFNg	192.168.134.133	17574	104.25.105.32	80	4	GET	www.corestandards.org	/wp-content/themes/corestandards/images/home/map.png	http://www.corestandards.org/wp-content/themes/corestandards/style.css?ver=4.9.12	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	30788	200	OK	-	-	-	(empty)	-	-	-	-	-	FIKTtV1p8C3rh59ky7	image/png
1566633686.968394	CpHTCdGcph9lJQKMc	192.168.134.133	17570	104.25.105.32	80	5	GET	www.corestandards.org	/wp-content/themes/corestandards/images/video-icon.png	http://www.corestandards.org/wp-content/themes/corestandards/style.css?ver=4.9.12	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2960	200	OK	-	-	-	(empty)	-	-	-	-	-	FaR0GaWCzil7RyZHd	image/png
1566633686.971301	CPXVH14paeMJmxUHK5	192.168.134.133	17573	104.25.105.32	80	4	GET	www.corestandards.org	/wp-content/themes/corestandards/images/spanish_button.png	http://www.corestandards.org/wp-content/themes/corestandards/style.css?ver=4.9.12	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	5703	200	OK	-	-	-	(empty)	-	-	-	-	-	FMWoAu1f5qAUkas1jd	image/png
1566633686.972176	CaoLLF4Xw9d8KZx3N1	192.168.134.133	17575	104.25.105.32	80	2	GET	www.corestandards.org	/wp-content/themes/corestandards/images/logo.png	http://www.corestandards.org/wp-content/themes/corestandards/style.css?ver=4.9.12	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	62922	200	OK	-	-	-	(empty)	-	-	-	-	-	FWTURa36kh1VKFXjmk	image/png
1566633686.975422	CIbXrX10O9R4sI1HMk	192.168.134.133	17571	104.25.105.32	80	3	GET	www.corestandards.org	/wp-content/themes/corestandards/images/map-icon.png	http://www.corestandards.org/wp-content/themes/corestandards/style.css?ver=4.9.12	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	3068	200	OK	-	-	-	(empty)	-	-	-	-	-	F6Ommf2LU67NkqHsdi	image/png
1566633687.084414	CaoLLF4Xw9d8KZx3N1	192.168.134.133	17575	104.25.105.32	80	3	GET	www.corestandards.org	/wp-content/themes/corestandards/images/home/educators.png	http://www.corestandards.org/wp-content/themes/corestandards/style.css?ver=4.9.12	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	7304	200	OK	-	-	-	(empty)	-	-	-	-	-	Fc6vWn3EmU5dXJcKXd	image/png
1566633687.083059	CIbXrX10O9R4sI1HMk	192.168.134.133	17571	104.25.105.32	80	4	GET	www.corestandards.org	/wp-content/themes/corestandards/images/home/parents.png	http://www.corestandards.org/wp-content/themes/corestandards/style.css?ver=4.9.12	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	8928	200	OK	-	-	-	(empty)	-	-	-	-	-	F5aUwL1YUZwmtX1yUf	image/png
1566633687.207357	CPXVH14paeMJmxUHK5	192.168.134.133	17573	104.25.105.32	80	5	GET	www.corestandards.org	/wp-content/themes/corestandards/images/home/legislators.png	http://www.corestandards.org/wp-content/themes/corestandards/style.css?ver=4.9.12	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	8872	200	OK	-	-	-	(empty)	-	-	-	-	-	FUfyme6a3hee2PSUf	image/png
1566633687.429658	CPXVH14paeMJmxUHK5	192.168.134.133	17573	104.25.105.32	80	6	GET	www.corestandards.org	/wp-content/themes/corestandards/fonts/nilland/nilland-black.woff	http://www.corestandards.org/wp-content/themes/corestandards/fonts/nilland/black.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	38484	200	OK	-	-	-	(empty)	-	-	-	-	-	FUaImhz42TZ4ws1S3	application/font-woff
1566633687.432699	CaoLLF4Xw9d8KZx3N1	192.168.134.133	17575	104.25.105.32	80	4	GET	www.corestandards.org	/wp-content/themes/corestandards/fonts/lato/lato-regular.woff	http://www.corestandards.org/wp-content/themes/corestandards/fonts/lato/regular.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	31812	200	OK	-	-	-	(empty)	-	-	-	-	-	FnaZAB1ZsIrGh08gnk	application/font-woff
1566633687.430975	CIbXrX10O9R4sI1HMk	192.168.134.133	17571	104.25.105.32	80	5	GET	www.corestandards.org	/wp-content/themes/corestandards/fonts/lato/lato-light.woff	http://www.corestandards.org/wp-content/themes/corestandards/fonts/lato/light.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	31016	200	OK	-	-	-	(empty)	-	-	-	-	-	FdGWtl4MXFBGwRpFvd	application/font-woff
1566633687.435138	CKHGOJnfT3py9oFNg	192.168.134.133	17574	104.25.105.32	80	5	GET	www.corestandards.org	/wp-content/themes/corestandards/fonts/lato/lato-black.woff	http://www.corestandards.org/wp-content/themes/corestandards/fonts/lato/black.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	31244	200	OK	-	-	-	(empty)	-	-	-	-	-	FhTDf73fROi6cpQ1Na	application/font-woff
1566633687.434151	CpHTCdGcph9lJQKMc	192.168.134.133	17570	104.25.105.32	80	6	GET	www.corestandards.org	/wp-content/themes/corestandards/fonts/nilland/nilland-regular.woff	http://www.corestandards.org/wp-content/themes/corestandards/fonts/nilland/regular.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	36708	200	OK	-	-	-	(empty)	-	-	-	-	-	F12StKDyTI5iAHQw7	application/font-woff
1566633687.546118	CnGg0O2XAs89vygBaf	192.168.134.133	17572	104.25.105.32	80	5	GET	www.corestandards.org	/wp-content/themes/corestandards/fonts/rokkitt/rokkitt-regular.woff	http://www.corestandards.org/wp-content/themes/corestandards/fonts/rokkitt/regular.css	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	26980	200	OK	-	-	-	(empty)	-	-	-	-	-	FZSZYz1U8Ulf2zxwK8	application/font-woff
1566633687.805710	CNd2OJ3TN8ybs3khh7	192.168.134.133	17581	54.192.50.134	80	1	GET	rules.quantcount.com	/rules-p-SxvnrE_wEyFM7.js	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	183	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FbFdjG3VjyaZU8vHci	text/html
1566633688.128643	CZG06z4JwX73hjTdo8	192.168.134.133	17583	192.184.68.211	80	1	GET	pixel.quantserve.com	/pixel;r=304617731;rf=0;a=p-SxvnrE_wEyFM7;url=http://www.corestandards.org/;fpan=0;fpa=P0-467308932-1574072358445;ns=0;ce=1;qjs=1;qv=4c19192-20180628134937;cm=;ref=;je=0;sr=1920x1080x24;enc=n;dst=0;et=1574101489666;tzo=0;ogl=	http://www.corestandards.org/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	FZx9JO2Mu62bx9QOt1	image/gif
1566633689.982325	CgqaQzWbRzcpehlZk	192.168.134.130	56334	52.55.163.53	80	1	GET	quora.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	164	308	Permanent Redirect	-	-	-	(empty)	-	-	-	-	-	F9cP7u4Ih0y8bEKCwf	text/html
