#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2019-11-16-19-53-21
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1566567146.003625	CXRvkF1IaRJCXnpRo4	192.168.134.134	7981	104.16.23.237	443	TCP_ack_underflow_or_misorder	-	F	bro
1566567362.497586	CX7lRY4xkq21Pcy38	192.168.134.135	5353	224.0.0.251	5353	dns_unmatched_reply	-	F	bro
1566567362.498113	CwafurjjSNvoO6yKg	fe80::e03e:de21:7e5d:71cf	5353	ff02::fb	5353	dns_unmatched_reply	-	F	bro
1566567369.604335	CrgtDT3kgUwhGCGCBk	192.168.134.135	14516	92.223.99.99	443	SYN_after_close	-	F	bro
1566567382.506094	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567382.506094	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567390.862226	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567390.862226	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567400.912391	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567405.363403	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567445.451343	C5sJm32sLgy97Cq262	192.168.134.134	5353	224.0.0.251	5353	dns_unmatched_reply	-	F	bro
1566567445.451797	CmtFaI1ik5xzynda2f	fe80::e5a9:536:ef8c:4445	5353	ff02::fb	5353	dns_unmatched_reply	-	F	bro
1566567465.452151	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567465.460146	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567666.963984	CD5XpL1HDIAPEAiJ5g	192.168.134.130	5353	224.0.0.251	5353	dns_unmatched_reply	-	F	bro
1566567666.964395	CkXy5F4V0nmXdMp6Xc	fe80::31d9:1f63:decf:985a	5353	ff02::fb	5353	dns_unmatched_reply	-	F	bro
1566567686.986625	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567686.986625	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567801.666554	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567801.666554	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567811.661050	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567811.661050	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567835.887582	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567835.887582	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567843.951947	CXc6pr38rs7FdmbXai	192.168.134.135	15712	104.20.94.19	443	SYN_after_close	-	F	bro
1566567843.951973	CkUAfGAJ6styF1yOl	192.168.134.135	15711	104.20.94.19	443	SYN_after_close	-	F	bro
1566567846.647367	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567850.394070	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567892.923743	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567892.923743	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567892.923743	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567892.923743	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567892.923743	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1566567892.923743	-	-	-	-	-	dns_unmatched_msg	-	F	bro
#close	2019-11-16-19-53-37
