#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	dhcp
#open	2019-11-16-20-14-49
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	mac	assigned_ip	lease_time	trans_id
#types	time	string	addr	port	addr	port	string	addr	interval	count
1566641464.962456	CtqSvT1cyBmlBluegb	192.168.134.129	68	192.168.134.254	67	00:0c:29:a3:82:65	192.168.134.129	1800.000000	1091634470
1566641465.738394	Cd5cfJ2XNsL35lmQrh	192.168.134.134	68	192.168.134.254	67	00:0c:29:4c:f8:0c	192.168.134.134	1800.000000	2566242241
1566641466.063553	CeXPav497ecfY5wWh2	192.168.134.135	68	192.168.134.254	67	00:0c:29:8d:04:43	192.168.134.135	1800.000000	2518136716
1566641466.137293	C1NXUO3iPQAHpY13u5	192.168.134.133	68	192.168.134.254	67	00:0c:29:09:e8:30	192.168.134.133	1800.000000	2528376526
1566642360.432969	C2qfq14fVDiOyBZAx4	192.168.134.132	68	192.168.134.254	67	00:0c:29:98:31:4d	192.168.134.132	1800.000000	2699717551
1566642361.537576	C918SRFNmzxNcyZe5	192.168.134.130	68	192.168.134.254	67	00:0c:29:71:67:f2	192.168.134.130	1800.000000	671651730
1566642364.799372	CbzrlgUHnvtp5tI6k	192.168.134.131	68	192.168.134.254	67	00:0c:29:14:82:42	192.168.134.131	1800.000000	1935690858
1566642364.990242	CpDcKT3F9QCqXBxmb4	192.168.134.129	68	192.168.134.254	67	00:0c:29:a3:82:65	192.168.134.129	1800.000000	167966965
1566642365.775556	CW4BkR1fWRVaOwhF8b	192.168.134.134	68	192.168.134.254	67	00:0c:29:4c:f8:0c	192.168.134.134	1800.000000	1009567264
1566642366.110177	C2lvoi3BiJCew1FET6	192.168.134.135	68	192.168.134.254	67	00:0c:29:8d:04:43	192.168.134.135	1800.000000	613268572
1566642366.179313	CfSuQo3d5PXJETWH3c	192.168.134.133	68	192.168.134.254	67	00:0c:29:09:e8:30	192.168.134.133	1800.000000	1748170406
1566643260.461750	Cwg5pX3GVBweUDvIb5	192.168.134.132	68	192.168.134.254	67	00:0c:29:98:31:4d	192.168.134.132	1800.000000	2204201449
1566643261.579824	CtQhxc1NKVXFP5xuZ9	192.168.134.130	68	192.168.134.254	67	00:0c:29:71:67:f2	192.168.134.130	1800.000000	3337123732
1566643264.840201	CYMw0L2ExFpzudk7R9	192.168.134.131	68	192.168.134.254	67	00:0c:29:14:82:42	192.168.134.131	1800.000000	3543585013
1566643265.020903	C0P7no1X0ygXyAXCre	192.168.134.129	68	192.168.134.254	67	00:0c:29:a3:82:65	192.168.134.129	1800.000000	1223804514
1566643265.814417	CmFXtG4fFRVSKvzum2	192.168.134.134	68	192.168.134.254	67	00:0c:29:4c:f8:0c	192.168.134.134	1800.000000	1501930751
1566643266.138719	C7sMd044fEs2elPio5	192.168.134.135	68	192.168.134.254	67	00:0c:29:8d:04:43	192.168.134.135	1800.000000	2194271069
1566643266.199635	CdOH4dl1seZ0D1Bj	192.168.134.133	68	192.168.134.254	67	00:0c:29:09:e8:30	192.168.134.133	1800.000000	1740066345
1566644160.505557	Cwt9gZ20bNJHrwTr86	192.168.134.132	68	192.168.134.254	67	00:0c:29:98:31:4d	192.168.134.132	1800.000000	2640704275
1566644161.608167	CUWZmu1EcOCYu4grL5	192.168.134.130	68	192.168.134.254	67	00:0c:29:71:67:f2	192.168.134.130	1800.000000	2824742753
1566644164.866966	CkdFZw1tPcQs2lufN8	192.168.134.131	68	192.168.134.254	67	00:0c:29:14:82:42	192.168.134.131	1800.000000	1514463855
1566644165.058420	CuBoIv2bkjRp7KbVsi	192.168.134.129	68	192.168.134.254	67	00:0c:29:a3:82:65	192.168.134.129	1800.000000	2484085803
1566644165.845680	C1ddsh43tbCXvjoBy	192.168.134.134	68	192.168.134.254	67	00:0c:29:4c:f8:0c	192.168.134.134	1800.000000	1667525834
1566644166.180818	CmvPcK3qYSk8trDt43	192.168.134.135	68	192.168.134.254	67	00:0c:29:8d:04:43	192.168.134.135	1800.000000	3590375801
1566644166.234147	Cox02pFTYwdGoFUol	192.168.134.133	68	192.168.134.254	67	00:0c:29:09:e8:30	192.168.134.133	1800.000000	1371040877
1566645060.535958	CtRdP42Pnyv1DvyUNc	192.168.134.132	68	192.168.134.254	67	00:0c:29:98:31:4d	192.168.134.132	1800.000000	3405451791
1566645061.645444	C20Wtg4k6sEwU4ysZi	192.168.134.130	68	192.168.134.254	67	00:0c:29:71:67:f2	192.168.134.130	1800.000000	841301768
1566645064.915025	CddNXX2Nctz1PVUTh	192.168.134.131	68	192.168.134.254	67	00:0c:29:14:82:42	192.168.134.131	1800.000000	2866130927
1566645065.090179	C7NmEm4rPxSdJ6KuR	192.168.134.129	68	192.168.134.254	67	00:0c:29:a3:82:65	192.168.134.129	1800.000000	2949846295
1566645065.882485	Cjt2nt2KW6oTHYasw8	192.168.134.134	68	192.168.134.254	67	00:0c:29:4c:f8:0c	192.168.134.134	1800.000000	3017027532
1566645066.205350	CoWit7215kzqfPtW0d	192.168.134.135	68	192.168.134.254	67	00:0c:29:8d:04:43	192.168.134.135	1800.000000	3069502239
1566645066.276713	CTeyX51REBN8cxnufi	192.168.134.133	68	192.168.134.254	67	00:0c:29:09:e8:30	192.168.134.133	1800.000000	3535578730
1566645960.579579	CFuuik3AxWqHuVzgO7	192.168.134.132	68	192.168.134.254	67	00:0c:29:98:31:4d	192.168.134.132	1800.000000	3772404860
1566645961.674550	C3QCk7OrHpp8kky1k	192.168.134.130	68	192.168.134.254	67	00:0c:29:71:67:f2	192.168.134.130	1800.000000	1094076653
1566645964.934288	CsW5Ya7tuDMpquCj	192.168.134.131	68	192.168.134.254	67	00:0c:29:14:82:42	192.168.134.131	1800.000000	2091115124
1566645965.122583	CEjRTZ3l4rFuLdI9k5	192.168.134.129	68	192.168.134.254	67	00:0c:29:a3:82:65	192.168.134.129	1800.000000	117641727
1566645965.909374	CpRx0f1Sf5MWsynB8a	192.168.134.134	68	192.168.134.254	67	00:0c:29:4c:f8:0c	192.168.134.134	1800.000000	1109599264
1566645966.246055	Cj7V7O2Z7j72GIKM97	192.168.134.135	68	192.168.134.254	67	00:0c:29:8d:04:43	192.168.134.135	1800.000000	1182581287
1566645966.305486	CgD7yr32e9BsKKPzPb	192.168.134.133	68	192.168.134.254	67	00:0c:29:09:e8:30	192.168.134.133	1800.000000	2793206114
#close	2019-11-16-20-14-59
